YY-MM-DD: 2023-12-21; hr:mm:sc: 14:37:53
Max Disp: 0.056668	521.374634	1221.753174
Voltage: 3.96	Current: 65.25
Time (ms)	Ch.1 (mg)	Ch.2 (mg)	Ch.3 (mg)	Ch.4 (V)	Ch.5 (V)	Ch.6 (V)	Ch.7 (V)	Ch.8 (V)
   630		-334.345		263.513		951.113		-0.000089		-0.000043		-0.000113		-0.000047		-0.000091
   640		-334.275		263.298		952.014		-0.000088		-0.000043		-0.000113		-0.000047		-0.000092
   650		-334.248		263.411		951.390		-0.000087		-0.000043		-0.000112		-0.000047		-0.000093
   660		-333.857		263.622		951.049		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
   670		-334.075		263.644		952.349		-0.000089		-0.000043		-0.000112		-0.000047		-0.000091
   680		-333.888		263.812		950.869		-0.000089		-0.000043		-0.000112		-0.000046		-0.000092
   690		-334.144		263.413		950.932		-0.000088		-0.000044		-0.000111		-0.000046		-0.000092
   700		-334.811		263.253		951.174		-0.000089		-0.000043		-0.000112		-0.000047		-0.000091
   710		-334.206		263.228		950.837		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
   720		-334.511		262.945		951.844		-0.000088		-0.000045		-0.000111		-0.000047		-0.000092
   730		-334.351		263.473		950.778		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
   740		-333.938		263.143		951.668		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
   750		-334.201		263.269		951.170		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
   760		-334.177		263.908		950.893		-0.000090		-0.000044		-0.000112		-0.000046		-0.000093
   770		-334.556		263.363		952.616		-0.000089		-0.000043		-0.000110		-0.000047		-0.000091
   780		-334.076		263.690		950.819		-0.000088		-0.000043		-0.000111		-0.000047		-0.000092
   790		-334.187		263.549		952.012		-0.000089		-0.000043		-0.000112		-0.000046		-0.000093
   800		-334.320		263.393		952.232		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
   810		-334.169		263.863		951.202		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
   820		-334.865		263.596		951.954		-0.000090		-0.000043		-0.000112		-0.000047		-0.000091
   830		-334.344		263.603		951.013		-0.000087		-0.000043		-0.000113		-0.000047		-0.000092
   840		-334.178		263.390		951.959		-0.000087		-0.000043		-0.000112		-0.000047		-0.000092
   850		-334.551		263.303		951.246		-0.000090		-0.000045		-0.000112		-0.000047		-0.000092
   860		-334.306		263.667		950.521		-0.000089		-0.000044		-0.000112		-0.000046		-0.000092
   870		-334.288		263.782		951.684		-0.000089		-0.000043		-0.000112		-0.000046		-0.000092
   880		-334.093		263.584		951.197		-0.000089		-0.000044		-0.000111		-0.000048		-0.000092
   890		-334.009		263.102		951.782		-0.000088		-0.000044		-0.000110		-0.000047		-0.000091
   900		-334.304		263.312		951.621		-0.000088		-0.000043		-0.000111		-0.000047		-0.000091
   910		-334.396		263.724		951.227		-0.000087		-0.000043		-0.000112		-0.000048		-0.000091
   920		-334.756		263.533		952.303		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
   930		-334.562		263.830		951.091		-0.000088		-0.000043		-0.000111		-0.000047		-0.000092
   940		-333.842		263.665		951.093		-0.000088		-0.000043		-0.000111		-0.000048		-0.000091
   950		-334.355		263.062		952.509		-0.000089		-0.000044		-0.000112		-0.000045		-0.000092
   960		-334.420		263.348		951.053		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
   970		-334.143		263.309		951.748		-0.000088		-0.000043		-0.000111		-0.000048		-0.000092
   980		-334.466		263.281		952.191		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
   990		-334.195		263.446		950.849		-0.000089		-0.000043		-0.000112		-0.000047		-0.000091
  1000		-334.269		263.434		951.584		-0.000089		-0.000043		-0.000111		-0.000046		-0.000092
  1010		-334.189		263.174		951.173		-0.000089		-0.000044		-0.000111		-0.000047		-0.000092
  1020		-334.004		263.342		951.690		-0.000089		-0.000044		-0.000112		-0.000048		-0.000091
  1030		-334.463		264.142		951.716		-0.000088		-0.000043		-0.000113		-0.000048		-0.000092
  1040		-333.944		263.428		950.530		-0.000088		-0.000044		-0.000112		-0.000049		-0.000091
  1050		-334.204		263.057		951.774		-0.000089		-0.000044		-0.000111		-0.000048		-0.000091
  1060		-334.626		263.812		951.248		-0.000088		-0.000043		-0.000113		-0.000047		-0.000091
  1070		-333.744		263.348		951.284		-0.000089		-0.000043		-0.000113		-0.000047		-0.000091
  1080		-334.151		262.892		951.903		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  1090		-334.009		263.188		950.732		-0.000089		-0.000044		-0.000112		-0.000047		-0.000091
  1100		-333.994		263.422		951.693		-0.000089		-0.000044		-0.000112		-0.000046		-0.000092
  1110		-334.492		263.481		951.356		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  1120		-333.863		263.267		951.394		-0.000089		-0.000042		-0.000112		-0.000047		-0.000092
  1130		-334.326		263.543		951.921		-0.000088		-0.000043		-0.000113		-0.000046		-0.000092
  1140		-334.289		263.763		950.891		-0.000088		-0.000044		-0.000113		-0.000047		-0.000093
  1150		-334.079		263.431		951.806		-0.000088		-0.000044		-0.000112		-0.000048		-0.000093
  1160		-334.306		263.371		950.989		-0.000087		-0.000044		-0.000112		-0.000047		-0.000092
  1170		-333.924		263.438		950.958		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
  1180		-334.570		263.456		951.895		-0.000089		-0.000043		-0.000112		-0.000048		-0.000092
  1190		-334.462		263.185		951.068		-0.000088		-0.000043		-0.000111		-0.000047		-0.000092
  1200		-333.931		263.395		951.837		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  1210		-334.053		263.743		951.726		-0.000088		-0.000044		-0.000112		-0.000047		-0.000091
  1220		-333.840		263.777		951.182		-0.000087		-0.000044		-0.000112		-0.000046		-0.000091
  1230		-334.342		263.703		951.537		-0.000089		-0.000044		-0.000112		-0.000047		-0.000091
  1240		-334.216		263.306		951.144		-0.000089		-0.000043		-0.000111		-0.000047		-0.000091
  1250		-333.905		263.523		951.549		-0.000088		-0.000042		-0.000113		-0.000046		-0.000093
  1260		-333.992		263.826		951.697		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  1270		-333.882		263.786		951.218		-0.000089		-0.000044		-0.000112		-0.000048		-0.000091
  1280		-334.384		263.853		951.880		-0.000087		-0.000043		-0.000112		-0.000047		-0.000092
  1290		-333.960		263.427		951.362		-0.000088		-0.000043		-0.000111		-0.000047		-0.000092
  1300		-333.979		263.496		950.993		-0.000089		-0.000044		-0.000111		-0.000047		-0.000092
  1310		-334.711		264.223		952.132		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  1320		-333.961		263.511		951.497		-0.000088		-0.000044		-0.000113		-0.000047		-0.000093
  1330		-334.242		263.419		951.144		-0.000088		-0.000044		-0.000113		-0.000047		-0.000093
  1340		-334.957		263.905		951.715		-0.000088		-0.000044		-0.000111		-0.000046		-0.000092
  1350		-334.009		263.342		951.285		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  1360		-334.018		263.249		951.890		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  1370		-334.161		263.365		951.825		-0.000089		-0.000044		-0.000111		-0.000046		-0.000092
  1380		-333.972		263.974		951.180		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  1390		-334.486		263.831		951.962		-0.000088		-0.000043		-0.000111		-0.000048		-0.000092
  1400		-334.043		263.367		951.537		-0.000089		-0.000043		-0.000111		-0.000048		-0.000092
  1410		-334.047		263.536		951.574		-0.000088		-0.000044		-0.000113		-0.000046		-0.000091
  1420		-334.336		263.329		952.218		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  1430		-334.036		263.698		951.404		-0.000089		-0.000044		-0.000113		-0.000048		-0.000091
  1440		-334.268		263.540		951.542		-0.000088		-0.000043		-0.000112		-0.000047		-0.000091
  1450		-333.936		263.336		951.550		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  1460		-334.241		263.672		951.323		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  1470		-334.584		263.477		952.116		-0.000088		-0.000043		-0.000111		-0.000046		-0.000092
  1480		-333.950		263.776		951.483		-0.000087		-0.000043		-0.000111		-0.000047		-0.000091
  1490		-334.512		263.832		951.305		-0.000089		-0.000042		-0.000113		-0.000047		-0.000091
  1500		-334.461		263.399		951.783		-0.000089		-0.000043		-0.000114		-0.000047		-0.000093
  1510		-334.306		263.538		951.370		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  1520		-334.072		263.645		951.803		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  1530		-333.721		263.532		951.983		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  1540		-334.639		263.487		951.658		-0.000089		-0.000044		-0.000112		-0.000047		-0.000093
  1550		-333.806		263.401		951.360		-0.000087		-0.000044		-0.000112		-0.000047		-0.000092
  1560		-333.608		263.454		951.599		-0.000089		-0.000044		-0.000112		-0.000046		-0.000092
  1570		-334.331		263.448		951.960		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  1580		-334.202		263.430		951.163		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  1590		-334.552		263.634		951.189		-0.000088		-0.000044		-0.000111		-0.000047		-0.000093
  1600		-333.961		263.260		951.510		-0.000088		-0.000043		-0.000111		-0.000047		-0.000093
  1610		-333.980		262.864		951.355		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  1620		-334.323		263.074		951.630		-0.000088		-0.000043		-0.000112		-0.000047		-0.000093
  1630		-334.071		263.567		951.487		-0.000089		-0.000043		-0.000111		-0.000046		-0.000092
  1640		-334.207		263.483		951.909		-0.000088		-0.000044		-0.000112		-0.000046		-0.000092
  1650		-334.064		262.912		951.656		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
  1660		-334.351		263.038		951.276		-0.000089		-0.000043		-0.000111		-0.000047		-0.000091
  1670		-334.232		263.018		951.496		-0.000088		-0.000044		-0.000111		-0.000047		-0.000091
  1680		-334.109		263.114		951.023		-0.000089		-0.000044		-0.000112		-0.000047		-0.000091
  1690		-334.583		263.267		951.918		-0.000089		-0.000042		-0.000112		-0.000046		-0.000093
  1700		-334.202		263.232		951.262		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
  1710		-334.339		263.468		951.048		-0.000088		-0.000044		-0.000112		-0.000047		-0.000091
  1720		-334.620		263.628		951.941		-0.000087		-0.000043		-0.000111		-0.000047		-0.000092
  1730		-334.273		263.386		951.055		-0.000088		-0.000043		-0.000111		-0.000046		-0.000092
  1740		-334.755		263.034		951.648		-0.000088		-0.000045		-0.000112		-0.000046		-0.000092
  1750		-334.803		263.527		951.160		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
  1760		-334.013		263.638		951.221		-0.000089		-0.000042		-0.000111		-0.000047		-0.000093
  1770		-334.313		263.758		952.352		-0.000088		-0.000044		-0.000112		-0.000046		-0.000092
  1780		-334.416		263.777		951.428		-0.000089		-0.000044		-0.000112		-0.000046		-0.000091
  1790		-333.944		263.454		951.282		-0.000089		-0.000042		-0.000113		-0.000046		-0.000092
  1800		-334.361		263.378		951.540		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  1810		-334.286		263.127		951.017		-0.000089		-0.000044		-0.000111		-0.000046		-0.000091
  1820		-334.214		263.601		951.124		-0.000090		-0.000044		-0.000112		-0.000047		-0.000092
  1830		-334.496		263.244		951.572		-0.000089		-0.000045		-0.000111		-0.000046		-0.000091
  1840		-334.420		263.273		951.357		-0.000088		-0.000044		-0.000112		-0.000046		-0.000092
  1850		-334.363		263.636		951.505		-0.000090		-0.000043		-0.000112		-0.000047		-0.000092
  1860		-333.966		263.161		951.210		-0.000090		-0.000043		-0.000111		-0.000048		-0.000092
  1870		-334.315		263.501		951.714		-0.000089		-0.000043		-0.000112		-0.000046		-0.000093
  1880		-334.359		263.292		951.853		-0.000089		-0.000044		-0.000112		-0.000046		-0.000093
  1890		-334.000		263.172		950.625		-0.000088		-0.000044		-0.000113		-0.000047		-0.000091
  1900		-334.423		263.490		951.831		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
  1910		-334.190		263.392		951.886		-0.000088		-0.000043		-0.000111		-0.000046		-0.000092
  1920		-334.607		263.362		950.769		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  1930		-334.684		263.628		950.976		-0.000090		-0.000042		-0.000112		-0.000047		-0.000092
  1940		-334.237		263.488		951.303		-0.000089		-0.000042		-0.000111		-0.000046		-0.000091
  1950		-334.564		263.414		951.495		-0.000088		-0.000045		-0.000112		-0.000046		-0.000091
  1960		-334.127		263.500		951.511		-0.000089		-0.000045		-0.000111		-0.000046		-0.000091
  1970		-334.593		263.239		951.114		-0.000089		-0.000044		-0.000111		-0.000047		-0.000091
  1980		-334.369		263.421		950.491		-0.000087		-0.000043		-0.000112		-0.000047		-0.000092
  1990		-333.463		263.132		951.492		-0.000087		-0.000043		-0.000111		-0.000046		-0.000091
  2000		-333.950		263.353		951.044		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  2010		-334.209		263.464		950.660		-0.000088		-0.000045		-0.000112		-0.000046		-0.000092
  2020		-334.865		262.986		951.962		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  2030		-334.440		263.254		951.426		-0.000088		-0.000044		-0.000111		-0.000046		-0.000093
  2040		-334.007		263.420		951.440		-0.000087		-0.000044		-0.000112		-0.000046		-0.000092
  2050		-334.441		263.646		951.253		-0.000088		-0.000043		-0.000111		-0.000047		-0.000092
  2060		-333.846		263.736		950.884		-0.000088		-0.000043		-0.000111		-0.000046		-0.000093
  2070		-334.071		263.922		952.065		-0.000087		-0.000044		-0.000112		-0.000047		-0.000093
  2080		-334.109		263.855		951.586		-0.000088		-0.000044		-0.000111		-0.000048		-0.000092
  2090		-333.948		263.434		951.034		-0.000088		-0.000044		-0.000111		-0.000046		-0.000091
  2100		-334.452		263.553		951.572		-0.000089		-0.000045		-0.000113		-0.000047		-0.000092
  2110		-334.443		263.623		951.431		-0.000089		-0.000044		-0.000111		-0.000047		-0.000090
  2120		-334.474		263.236		951.583		-0.000089		-0.000042		-0.000112		-0.000046		-0.000091
  2130		-334.031		263.297		950.700		-0.000089		-0.000043		-0.000112		-0.000047		-0.000093
  2140		-334.165		263.509		951.305		-0.000088		-0.000044		-0.000112		-0.000047		-0.000091
  2150		-334.663		263.114		952.113		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  2160		-334.335		263.325		951.194		-0.000089		-0.000043		-0.000112		-0.000047		-0.000093
  2170		-334.461		263.560		952.106		-0.000088		-0.000043		-0.000113		-0.000046		-0.000092
  2180		-333.967		263.493		951.421		-0.000089		-0.000043		-0.000113		-0.000047		-0.000091
  2190		-334.105		263.484		951.509		-0.000089		-0.000044		-0.000113		-0.000048		-0.000092
  2200		-334.663		263.423		952.226		-0.000089		-0.000044		-0.000113		-0.000048		-0.000091
  2210		-334.091		263.323		951.120		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
  2220		-334.284		263.121		951.106		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  2230		-334.071		263.418		950.930		-0.000088		-0.000043		-0.000113		-0.000047		-0.000092
  2240		-333.871		263.631		951.539		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  2250		-334.214		264.119		951.466		-0.000088		-0.000044		-0.000113		-0.000046		-0.000091
  2260		-333.785		264.184		951.149		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  2270		-333.944		263.636		952.098		-0.000088		-0.000045		-0.000111		-0.000047		-0.000092
  2280		-334.133		263.838		951.337		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  2290		-333.883		263.802		951.111		-0.000088		-0.000043		-0.000112		-0.000048		-0.000091
  2300		-334.319		264.091		951.662		-0.000090		-0.000045		-0.000112		-0.000047		-0.000091
  2310		-334.266		264.362		951.032		-0.000089		-0.000043		-0.000112		-0.000046		-0.000091
  2320		-334.297		263.545		951.531		-0.000088		-0.000043		-0.000111		-0.000047		-0.000090
  2330		-334.491		263.597		950.880		-0.000089		-0.000044		-0.000113		-0.000047		-0.000092
  2340		-334.136		263.906		950.777		-0.000088		-0.000042		-0.000113		-0.000047		-0.000092
  2350		-334.220		263.621		951.889		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  2360		-334.009		263.961		950.810		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  2370		-334.263		263.806		951.843		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  2380		-334.157		263.662		950.997		-0.000089		-0.000044		-0.000110		-0.000047		-0.000092
  2390		-333.486		263.729		950.509		-0.000088		-0.000043		-0.000111		-0.000046		-0.000091
  2400		-333.896		263.259		952.157		-0.000088		-0.000042		-0.000112		-0.000046		-0.000092
  2410		-334.170		263.543		950.770		-0.000087		-0.000044		-0.000111		-0.000047		-0.000092
  2420		-334.433		263.726		951.815		-0.000089		-0.000043		-0.000112		-0.000047		-0.000091
  2430		-334.229		263.854		951.441		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
  2440		-333.972		263.960		951.363		-0.000087		-0.000045		-0.000112		-0.000047		-0.000091
  2450		-334.439		263.637		951.823		-0.000088		-0.000044		-0.000112		-0.000047		-0.000091
  2460		-334.522		264.047		949.823		-0.000087		-0.000043		-0.000111		-0.000047		-0.000092
  2470		-334.764		264.010		951.674		-0.000088		-0.000043		-0.000113		-0.000048		-0.000092
  2480		-334.608		263.809		951.088		-0.000087		-0.000044		-0.000112		-0.000047		-0.000091
  2490		-333.926		263.701		951.093		-0.000089		-0.000043		-0.000111		-0.000046		-0.000092
  2500		-333.923		263.454		952.927		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  2510		-334.199		264.054		950.534		-0.000089		-0.000044		-0.000112		-0.000047		-0.000092
  2520		-334.178		263.438		951.028		-0.000090		-0.000043		-0.000112		-0.000048		-0.000092
  2530		-333.909		263.039		950.967		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  2540		-334.014		263.698		950.358		-0.000088		-0.000043		-0.000111		-0.000046		-0.000091
  2550		-334.265		263.215		951.894		-0.000088		-0.000043		-0.000112		-0.000046		-0.000091
  2560		-334.175		263.568		950.421		-0.000088		-0.000044		-0.000112		-0.000046		-0.000092
  2570		-334.213		263.932		950.812		-0.000089		-0.000043		-0.000113		-0.000047		-0.000091
  2580		-334.029		263.732		950.575		-0.000088		-0.000042		-0.000112		-0.000046		-0.000091
  2590		-333.794		263.891		949.670		-0.000089		-0.000044		-0.000112		-0.000048		-0.000091
  2600		-334.147		263.464		951.792		-0.000089		-0.000044		-0.000113		-0.000047		-0.000092
  2610		-334.267		263.845		950.811		-0.000088		-0.000043		-0.000112		-0.000047		-0.000093
  2620		-334.346		264.033		951.172		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  2630		-334.329		263.441		952.258		-0.000089		-0.000043		-0.000111		-0.000047		-0.000092
  2640		-333.633		263.382		950.696		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  2650		-333.836		263.419		951.205		-0.000089		-0.000044		-0.000111		-0.000046		-0.000093
  2660		-333.978		263.615		950.998		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  2670		-333.340		263.525		950.787		-0.000087		-0.000043		-0.000112		-0.000046		-0.000091
  2680		-334.130		263.716		951.733		-0.000088		-0.000043		-0.000111		-0.000045		-0.000092
  2690		-334.325		264.024		950.779		-0.000089		-0.000044		-0.000111		-0.000046		-0.000092
  2700		-333.759		263.747		951.108		-0.000089		-0.000043		-0.000111		-0.000046		-0.000091
  2710		-334.283		263.304		951.714		-0.000088		-0.000044		-0.000112		-0.000047		-0.000092
  2720		-333.746		263.191		950.377		-0.000088		-0.000044		-0.000113		-0.000047		-0.000092
  2730		-333.684		263.512		951.136		-0.000088		-0.000043		-0.000111		-0.000046		-0.000093
  2740		-334.213		263.483		950.994		-0.000088		-0.000043		-0.000110		-0.000046		-0.000092
  2750		-333.759		263.495		950.799		-0.000088		-0.000043		-0.000112		-0.000047		-0.000092
  2760		-334.246		263.466		951.991		-0.000088		-0.000043		-0.000112		-0.000047		-0.000093
  2770		-334.259		263.577		950.629		-0.000088		-0.000043		-0.000112		-0.000047		-0.000093
  2780		-334.174		263.431		951.821		-0.000088		-0.000044		-0.000113		-0.000048		-0.000091
  2790		-334.248		263.358		951.352		-0.000088		-0.000043		-0.000112		-0.000047		-0.000091
  2800		-333.949		263.555		950.110		-0.000089		-0.000044		-0.000112		-0.000046		-0.000091
  2810		-334.697		263.182		952.140		-0.000089		-0.000045		-0.000111		-0.000047		-0.000091
  2820		-334.345		263.514		950.415		-0.000088		-0.000044		-0.000111		-0.000046		-0.000092
  2830		-334.130		263.338		951.356		-0.000087		-0.000045		-0.000112		-0.000047		-0.000092
  2840		-334.505		263.340		951.570		-0.000088		-0.000043		-0.000112		-0.000048		-0.000093
  2850		-334.088		263.538		950.121		-0.000088		-0.000043		-0.000111		-0.000046		-0.000092
  2860		-334.171		263.237		951.863		-0.000089		-0.000043		-0.000112		-0.000047		-0.000091
  2870		-333.882		263.703		950.446		-0.000088		-0.000043		-0.000112		-0.000046		-0.000093
  2880		-333.898		263.069		951.029		-0.000088		-0.000043		-0.000112		-0.000046		-0.000092
  2890		-334.176		263.323		951.081		-0.000090		-0.000043		-0.000113		-0.000047		-0.000092
  2900		-333.905		263.818		950.666		-0.000088		-0.000044		-0.000111		-0.000047		-0.000092
  2910		-333.769		262.801		951.511		-0.000089		-0.000043		-0.000112		-0.000047		-0.000092
  2920		-333.714		263.254		949.906		-0.000089		-0.000042		-0.000113		-0.000046		-0.000092
